;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_LUA_title;Return cores to Luang Prabang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUA_desc;We hold provinces that Luang Prabang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUB_title;Return cores to Lübeck;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUB_desc;We hold provinces that Lübeck has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUC_title;Return cores to Lucca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUC_desc;We hold provinces that Lucca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUN_title;Return cores to Lunda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUN_desc;We hold provinces that Lunda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUW_title;Return cores to Luwu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUW_desc;We hold provinces that Luwu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUX_title;Return cores to Luxembourg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUX_desc;We hold provinces that Luxembourg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUZ_title;Return cores to Lusatia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUZ_desc;We hold provinces that Lusatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LWA_title;Return cores to Limbuwan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LWA_desc;We hold provinces that Limbuwan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LXA_title;Return cores to Lan Xang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LXA_desc;We hold provinces that Lan Xang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAB_title;Return cores to Calicut;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAB_desc;We hold provinces that Calicut has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAG_title;Return cores to Magdeburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAG_desc;We hold provinces that Magdeburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAI_title;Return cores to Mainz;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAI_desc;We hold provinces that Mainz has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAJ_title;Return cores to Majeerteen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAJ_desc;We hold provinces that Majeerteen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAW_title;Return cores to Malwa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAW_desc;We hold provinces that Malwa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAZ_title;Return cores to Mazovia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAZ_desc;We hold provinces that Mazovia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MBA_title;Return cores to Mombasa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MBA_desc;We hold provinces that Mombasa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MBL_title;Return cores to Bishnupur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MBL_desc;We hold provinces that Bishnupur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MBZ_title;Return cores to Bregenz;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MBZ_desc;We hold provinces that Bregenz has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MCA_title;Return cores to Muisca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MCA_desc;We hold provinces that Muisca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MCM_title;Return cores to Munster;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MCM_desc;We hold provinces that Munster has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MDI_title;Return cores to Mogadishu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MDI_desc;We hold provinces that Mogadishu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MDO_title;Return cores to Kham;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MDO_desc;We hold provinces that Kham has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MDS_title;Return cores to Madyas;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MDS_desc;We hold provinces that Madyas has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEC_title;Return cores to Mecklenburg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEC_desc;We hold provinces that Mecklenburg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MED_title;Return cores to Medri Bahri;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MED_desc;We hold provinces that Medri Bahri has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEM_title;Return cores to Memmingen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEM_desc;We hold provinces that Memmingen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEN_title;Return cores to Mentese;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEN_desc;We hold provinces that Mentese has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEW_title;Return cores to Mewar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEW_desc;We hold provinces that Mewar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MFA_title;Return cores to Montferrat;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MFA_desc;We hold provinces that Montferrat has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MFL_title;Return cores to Mikhlaf;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MFL_desc;We hold provinces that Mikhlaf has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MFY_title;Return cores to Mahafaly;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MFY_desc;We hold provinces that Mahafaly has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MGD_title;Return cores to Maguindanao;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MGD_desc;We hold provinces that Maguindanao has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MGR_title;Return cores to Maregheh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MGR_desc;We hold provinces that Maregheh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MHC_title;Return cores to Mahican;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MHC_desc;We hold provinces that Mahican has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MHR_title;Return cores to Mahra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MHR_desc;We hold provinces that Mahra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MHX_title;Return cores to Haixi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MHX_desc;We hold provinces that Haixi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MIK_title;Return cores to Mikmaq;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MIK_desc;We hold provinces that Mikmaq has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MIR_title;Return cores to Imerina;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MIR_desc;We hold provinces that Imerina has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MIX_title;Return cores to Mixtec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MIX_desc;We hold provinces that Mixtec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MJP_title;Return cores to Majapahit;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MJP_desc;We hold provinces that Majapahit has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MJZ_title;Return cores to Jianzhou;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MJZ_desc;We hold provinces that Jianzhou has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKA_title;Return cores to Makuria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKA_desc;We hold provinces that Makuria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKP_title;Return cores to Makwanpur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKP_desc;We hold provinces that Makwanpur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKS_title;Return cores to Makassar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKS_desc;We hold provinces that Makassar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKU_title;Return cores to Makua;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKU_desc;We hold provinces that Makua has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ML1_title;Return cores to Malindi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ML1_desc;We hold provinces that Malindi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLC_title;Return cores to Malacca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLC_desc;We hold provinces that Malacca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLD_title;Return cores to Maldives;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLD_desc;We hold provinces that Maldives has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLH_title;Return cores to Mulhouse;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLH_desc;We hold provinces that Mulhouse has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLI_title;Return cores to Mali;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLI_desc;We hold provinces that Mali has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLK_title;Return cores to Karabakh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLK_desc;We hold provinces that Karabakh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLS_title;Return cores to Maliseet;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLS_desc;We hold provinces that Maliseet has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLW_title;Return cores to Maravi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLW_desc;We hold provinces that Maravi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MMA_title;Return cores to Mong Mao;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MMA_desc;We hold provinces that Mong Mao has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MMI_title;Return cores to Miami;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MMI_desc;We hold provinces that Miami has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNA_title;Return cores to Maynila;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNA_desc;We hold provinces that Maynila has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNI_title;Return cores to Mong Nai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNI_desc;We hold provinces that Mong Nai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNP_title;Return cores to Manipur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNP_desc;We hold provinces that Manipur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNS_title;Return cores to Thomond;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNS_desc;We hold provinces that Thomond has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNX_title;Return cores to Ming;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNX_desc;We hold provinces that Ming has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOD_title;Return cores to Modena;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOD_desc;We hold provinces that Modena has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOE_title;Return cores to Morea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOE_desc;We hold provinces that Morea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOH_title;Return cores to Mohawk;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOH_desc;We hold provinces that Mohawk has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOL_title;Return cores to Moldavia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOL_desc;We hold provinces that Moldavia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MON_title;Return cores to Montenegro;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MON_desc;We hold provinces that Montenegro has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOR_title;Return cores to Morocco;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOR_desc;We hold provinces that Morocco has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MPA_title;Return cores to Mong Pai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MPA_desc;We hold provinces that Mong Pai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MPC_title;Return cores to Mapuche;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MPC_desc;We hold provinces that Mapuche has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MPH_title;Return cores to Muang Phuan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MPH_desc;We hold provinces that Muang Phuan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MRE_title;Return cores to Marehan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MRE_desc;We hold provinces that Marehan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MRK_title;Return cores to Marrakesh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MRK_desc;We hold provinces that Marrakesh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MRV_title;Return cores to Moravia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MRV_desc;We hold provinces that Moravia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MSC_title;Return cores to Mescalero;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MSC_desc;We hold provinces that Mescalero has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MSG_title;Return cores to Mississage;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MSG_desc;We hold provinces that Mississage has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MSK_title;Return cores to Miskito;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MSK_desc;We hold provinces that Miskito has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MSY_title;Return cores to Mushasha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MSY_desc;We hold provinces that Mushasha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MTA_title;Return cores to Mantua;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MTA_desc;We hold provinces that Mantua has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MTL_title;Return cores to Matlatzinca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MTL_desc;We hold provinces that Matlatzinca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MUL_title;Return cores to Multan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MUL_desc;We hold provinces that Multan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MUN_title;Return cores to Münster;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MUN_desc;We hold provinces that Münster has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MUS_title;Return cores to Muscovy;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MUS_desc;We hold provinces that Muscovy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MWT_title;Return cores to Mewat;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MWT_desc;We hold provinces that Mewat has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MYA_title;Return cores to Mong Yang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MYA_desc;We hold provinces that Mong Yang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MYR_title;Return cores to Xibe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MYR_desc;We hold provinces that Xibe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MYS_title;Return cores to Mysore;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MYS_desc;We hold provinces that Mysore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MZB_title;Return cores to Mzab;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MZB_desc;We hold provinces that Mzab has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAH_title;Return cores to Navajo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAH_desc;We hold provinces that Navajo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAK_title;Return cores to Nakawe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAK_desc;We hold provinces that Nakawe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAS_title;Return cores to Nassau;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAS_desc;We hold provinces that Nassau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAV_title;Return cores to Navarra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAV_desc;We hold provinces that Navarra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NAX_title;Return cores to Naxos;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NAX_desc;We hold provinces that Naxos has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NDO_title;Return cores to Ndongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NDO_desc;We hold provinces that Ndongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NEJ_title;Return cores to Najd;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NEJ_desc;We hold provinces that Najd has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NEV_title;Return cores to Nevers;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NEV_desc;We hold provinces that Nevers has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NGA_title;Return cores to Nagaur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NGA_desc;We hold provinces that Nagaur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NGP_title;Return cores to Jharkhand;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NGP_desc;We hold provinces that Jharkhand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NHX_title;Return cores to Orochoni;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NHX_desc;We hold provinces that Orochoni has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NHY_title;Return cores to Nehiyaw;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NHY_desc;We hold provinces that Nehiyaw has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NJR_title;Return cores to Najran;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NJR_desc;We hold provinces that Najran has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NKO_title;Return cores to Nkore;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NKO_desc;We hold provinces that Nkore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NNG_title;Return cores to Ning;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NNG_desc;We hold provinces that Ning has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOG_title;Return cores to Nogai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOG_desc;We hold provinces that Nogai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOL_title;Return cores to Northumberland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOL_desc;We hold provinces that Northumberland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOR_title;Return cores to Norway;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOR_desc;We hold provinces that Norway has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NRM_title;Return cores to Normandy;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NRM_desc;We hold provinces that Normandy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NTC_title;Return cores to Natchitoches;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NTC_desc;We hold provinces that Natchitoches has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NTZ_title;Return cores to Natchez;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NTZ_desc;We hold provinces that Natchez has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NUM_title;Return cores to Nuremberg;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NUM_desc;We hold provinces that Nuremberg has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NUP_title;Return cores to Nupe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NUP_desc;We hold provinces that Nupe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NVK_title;Return cores to Nivkh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NVK_desc;We hold provinces that Nivkh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NVR_title;Return cores to Navanagar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NVR_desc;We hold provinces that Navanagar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NZA_title;Return cores to Ngati Ranginui;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NZA_desc;We hold provinces that Ngati Ranginui has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NZH_title;Return cores to Nizhny Novgorod;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NZH_desc;We hold provinces that Nizhny Novgorod has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NZK_title;Return cores to Ngati Kahungunu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NZK_desc;We hold provinces that Ngati Kahungunu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NZM_title;Return cores to Ngati Awa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NZM_desc;We hold provinces that Ngati Awa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NZN_title;Return cores to Tainui;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NZN_desc;We hold provinces that Tainui has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NZR_title;Return cores to Ngati Toa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NZR_desc;We hold provinces that Ngati Toa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NZT_title;Return cores to Ngapuhi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NZT_desc;We hold provinces that Ngapuhi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OAX_title;Return cores to Coixtlahuaca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OAX_desc;We hold provinces that Coixtlahuaca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OEO_title;Return cores to Oneota;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OEO_desc;We hold provinces that Oneota has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OGD_title;Return cores to Ogaadeen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OGD_desc;We hold provinces that Ogaadeen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OHK_title;Return cores to Ohkay Owingeh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OHK_desc;We hold provinces that Ohkay Owingeh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
